Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:34:11.680,تم سیدھے ہال میں جاؤ,5,you go straight to the hall,6,,
Baylgam,00:34:14.680,میں خود رمشا کو پک کر لوں گا۔,8,I will pick Ramsha myself.,5,,
Baylgam,00:34:17.680,ہاں میں کہہ رہا ہوں ہال میں جاؤ,8,"Yes, I am saying go to the hall,",8,,
Baylgam,00:34:20.800,میں اسے اٹھا کر لے آؤں گا۔,7,I will pick her and bring her.,7,,
Baylgam,00:34:23.200,ٹھیک ہے  فوراً۔,3,Fine. Immediately.,2,,
Baylgam,00:35:00.320,آپ؟,1,You?,1,,
Baylgam,00:35:03.000,ہاں، ڈرائیور مصروف تھا،,4,"Yes, the driver was busy,",5,,
Baylgam,00:35:07.240,اس لیے میں نے سوچا کہ آپ کو پک کرلوں۔,10,so I thought I would pick you.,7,,
Baylgam,00:35:11.160,چلو۔,1,Come on.,2,,
Baylgam,00:35:14.000,چلو۔,1,Come on.,2,,
Baylgam,00:37:06.880,مجھے تم سے,3,I had to talk to you about,7,,
Baylgam,00:37:11.400,مجھے موقع نہیں ملا، اس لیے,6,"I didn’t get a chance, so",6,,
Baylgam,00:37:14.160,میں نے سوچا کہ میں تمہیں اٹھا لوں گا۔,9,I thought I would pick you up.,7,,
Baylgam,00:37:40.080,رمشا،,1,"Ramsha,",1,,
Baylgam,00:37:45.360,کیا تمہیں شانی پسند ہے؟  یہ,6,do you like Shani?,4,,
Baylgam,00:37:48.120,کس قسم کا سوال,4,What sort of a question,5,,
Baylgam,00:37:57.600,ظاہر ہے، میں اسے پسند کرتا ہوں،,7,"Obviously, I like him,",4,,
Baylgam,00:38:02.960,تم جھوٹ بول رہے ہو۔,5,You are lying.,3,,
Baylgam,00:38:11.720,میں یہ نہیں مانتا۔  تم جھوٹ بول رہے ہو۔,9,I don’t believe this. You are lying.,7,,
Baylgam,00:38:19.160,تم شانی کو پسند نہیں کرتے۔,6,You don’t like Shani.,4,,
Baylgam,00:38:24.400,شاید تم رمشا کو نہیں جانتی ہو،,7,"Maybe you don’t know Ramsha,",5,,
Baylgam,00:38:28.080,میں نے وہ سب کچھ سنا تھا جس کے بارے میں تم نے اور شانی نے,16,I had heard everything you and Shani,7,,
Baylgam,00:38:42.160,تم اس سے شادی کیسے کر سکتے ہو,8,How can you marry him,5,,
Baylgam,00:38:50.760,دیکھو، تم مجھے سمجھنے کی کوشش کرو،,7,"Look, you try and understand me,",6,,
Baylgam,00:38:52.960,میں تمہاری بہتری چاہتا ہوں،,5,"I want your betterment,",4,,
Baylgam,00:38:55.480,اگر آپ کسی اچھے آدمی سے شادی کر رہے تھے،,10,"If you were marrying a good man,",7,,
Baylgam,00:38:57.560,اگر آپ اپنی مرضی سے کر رہے تھے۔,8,if you were doing it by your choice.,8,,
Baylgam,00:38:59.200,ایسا آدمی جو,3,Such a man who would,5,,
Baylgam,00:39:01.240,جس کے ساتھ تم,4,with whom you,3,,
Baylgam,00:39:02.520,پھر میں,2,then I wouldn’t say all,5,,
Baylgam,00:39:08.960,لیکن شانی؟,2,But Shani?,2,,
Baylgam,00:39:13.520,میں تمہارے ساتھ اس کا برتاؤ برداشت نہیں کر سکتا،,10,I cannot tolerate his,4,,
Baylgam,00:39:16.400,پھر تم کیسے برداشت کرو گے؟,6,then how will you tolerate it?,6,,
Baylgam,00:39:20.000,میں,1,I am not answerable to,5,,
Baylgam,00:39:32.880,بس اتنا جان لیں کہ,5,Just know that,3,,
Baylgam,00:39:35.960,کچھ بے بسی,3,some helplessness are,3,,
Baylgam,00:39:47.120,آخر واقعی دیر ہو چکی ہے،,6,"After all, it is really late,",6,,
Baylgam,00:39:49.560,ہمیں ابھی جانا چاہیے۔,4,we should go now.,4,,
Baylgam,00:39:50.240,پلیز گاڑی چلائیں۔,3,"Drive the car, please.",4,,
Baylgam,00:39:53.160,لیکن میں تمہیں اس سے شادی نہیں کرنے دوں گا۔,10,But I will not let you,6,,
Baylgam,00:39:57.920,تم,1,You are getting married,4,,
Baylgam,00:40:00.560,لیکن اس شادی کے بعد,5,but after this marriage,4,,
Baylgam,00:40:03.240,اور میں تمہیں تمہاری زندگی برباد نہیں ہونے دوں گا۔,10,and I will not let you ruin your life.,9,,
Baylgam,00:40:06.440,تم شادی نہیں کرو گے، بس۔,6,"You will not get married, that’s it.",7,,
Baylgam,00:40:09.600,تم گاڑی نہیں چلا رہے ہو؟,6,You are not driving the car?,6,,
Baylgam,00:40:10.760,نہیں، میں نہیں جاؤں گا۔,5,"No, I wont go.",4,,
Baylgam,00:40:12.360,ٹھیک ہے  میں خود جاؤں گا۔,6,Fine. I will go myself.,5,,
Baylgam,00:40:14.200,ٹھیک ہے۔  ٹھیک ہے۔  براہ کرم میری بات سنیں۔,9,"Okay. Okay. Listen to me, please.",6,,
Baylgam,00:40:15.920,گاڑی کا دروازہ بند کرو۔,5,Close the door of the car.,6,,
Baylgam,00:40:22.160,کیا کر رہے ہو؟,4,What are you doing?,4,,
Baylgam,00:40:24.200,میں جو کچھ بھی کر رہا ہوں,7,Whatever I am doing is,5,,
Baylgam,00:40:29.120,تم میری بات کیوں نہیں سمجھتے,6,"Why don’t you understand me,",5,,
Baylgam,00:40:32.840,نہ میں تمہیں ہال میں لے جا سکتا ہوں اور نہ ہی,12,"Nor can I take you to the hall,",8,,
Baylgam,00:40:34.440,تمہیں یہاں سے اترنے دے سکتا ہوں۔,7,neither can I let you get off here.,8,,
Baylgam,00:40:40.400,میں تمہیں کیسے اترنے دوں؟,5,How do I let you get off?,7,,
Baylgam,00:40:41.480,تم,1,You will get off from the,6,,
Baylgam,00:40:43.760,اس طرح دلہن کے کپڑے پہنے گاڑی سے اترو گے,10,"dressed up like this, as a bride,",7,,
Baylgam,00:40:45.360,اور تمہیں لگے گا کہ میں تمہیں,7,and you feel I will leave you,7,,
Baylgam,00:40:47.440,واقعی؟,1,Really?,1,,
Baylgam,00:40:50.000,مجھے لگتا ہے آپ بھول گئے ہیں۔,7,I think you have forgotten.,5,,
Baylgam,00:40:59.280,تم مجھے ایسے ہی بیچ میں چھوڑ گئے تھے۔,9,You had left me midway like this earlier.,8,,
Baylgam,00:41:02.680,اگر میں شانی سے شادی کر رہا ہوں تو,9,"If I am marrying Shani, then",6,,
Baylgam,00:41:05.160,تم کیوں پریشان ہو؟,4,why are you worried?,4,,
Baylgam,00:41:07.240,اگر میں درمیان میں،,4,"If I stand midway,",4,,
Baylgam,00:41:09.800,تو آپ فکر کیوں کرتے ہیں؟,6,then why do you worry?,5,,
Baylgam,00:41:11.360,کیوں؟,1,Why?,1,,
Baylgam,00:41:13.640,کیونکہ…,1,Because…,1,,
Baylgam,00:00:20.600,میں تمہیں کیسے اترنے دوں؟,5,How can I let you get off?,7,,
Baylgam,00:00:21.680,آپ کو لگتا ہے کہ آپ رات کے اس وقت,10,You think you are going to get,7,,
Baylgam,00:00:27.760,واقعی؟,1,Really?,1,,
Baylgam,00:00:30.240,مجھے لگتا ہے تم بھول گئے ہو،,7,"I guess you have forgotten,",5,,
Baylgam,00:00:39.400,تم نے مجھے,3,you left me the very,5,,
Baylgam,00:00:47.400,میں آدھی رات کو سڑک پر کھڑا رہوں گا تو,10,If I will stand on the road,7,,
Baylgam,00:00:50.000,پریشان کیوں ہو؟,3,why do you worry?,4,,
Baylgam,00:00:51.520,کیوں؟,1,Why?,1,,
Baylgam,00:00:53.880,کیونکہ،,1,"Because,",1,,
Baylgam,00:00:59.920,میں جانتا ہوں کہ میں نے,6,I know that I have made,6,,
Baylgam,00:01:03.960,میں نے آپ کی,4,I didn’t value you,4,,
Baylgam,00:01:07.280,لیکن,1,but trust me,3,,
Baylgam,00:01:10.200,اس دن سے مجھ پر بھروسہ کریں جب سے مجھے یہ احساس ہوا,13,since the day I realized it,6,,
Baylgam,00:01:14.120,میں نے ہر,3,I have spent every,4,,
Baylgam,00:01:17.160,لیکن,1,"but,",1,,
Baylgam,00:01:18.520,اس کا مطلب یہ نہیں کہ آپ,7,but that doesn’t mean you,5,,
Baylgam,00:01:21.040,اپنی زندگی کو اس طرح برباد کر دیں۔  ایک بار،,10,"should ruin your life like this. Once,",7,,
Baylgam,00:01:24.160,صرف ایک بار مجھ سے کہہ دو کہ,8,just once say it to me that,7,,
Baylgam,00:01:27.560,تم یہ شادی نہیں کرنا چاہتے،,6,"you don’t want to do this marriage,",7,,
Baylgam,00:01:29.320,میں تمہارا ساتھ دوں گا اور تمہارا ساتھ دوں گا۔,10,I will support you and stand by you.,8,,
Baylgam,00:01:31.120,تمہیں کیا ہوا ہے افنان؟,5,"What is wrong with you, Afnan?",6,,
Baylgam,00:01:33.680,آپ بھی کیا کہہ رہے ہیں؟,6,What are you even saying?,5,,
Baylgam,00:01:35.120,تم,1,Why are you causing,4,,
Baylgam,00:01:42.960,تم جو کچھ کہہ رہی ہو اس سے,8,Whatever you are saying,4,,
Baylgam,00:01:45.360,خدا کے لیے بس خاموش رہو,6,"for God’s sake, just keep quiet",6,,
Baylgam,00:01:47.680,اور مجھے ہال میں لے چلو،,6,"and take me to the hall,",6,,
Baylgam,00:01:55.600,اتنی دیر ہو چکی ہے، اب,6,"it has already been so late,",6,,
Baylgam,00:01:58.200,اگر دیر ہوئی تو,4,"if we get late anymore,",5,,
Baylgam,00:01:59.480,میں تمہاری وجہ سے ایک بار پھر بے عزت ہو جاؤں گا۔,12,I will once again get,5,,
Baylgam,00:02:01.720,میں ایسا کچھ نہیں ہونے دوں گا،,7,"I won’t let any of that happen,",7,,
Baylgam,00:02:03.400,میں وعدہ کرتا ہوں،,4,"I promise,",2,,
Baylgam,00:02:05.520,صرف ایک بار سچ بولو،,5,"just say the truth once,",5,,
Baylgam,00:02:07.880,بس طاقت جمع کرو,4,just gather the strength,4,,
Baylgam,00:02:09.120,میں تمہارے ساتھ کھڑا رہوں گا,6,I will stand by you,5,,
Baylgam,00:02:10.160,اور شانی,2,and Shani won’t be able,5,,
Baylgam,00:02:11.680,تمہیں کیا ہوگیا ہے؟,4,What has happened to you?,5,,
Baylgam,00:02:13.320,یہ سب کیوں کہہ رہے ہو؟,6,Why are you saying all this?,6,,
Baylgam,00:02:15.360,تم یہ سب کہہ کر مجھے کیوں تکلیف دے رہے ہو,11,Why are you hurting me,5,,
Baylgam,00:02:16.600,اور مجھے تکلیف دے رہے ہو,6,and causing me pain,4,,
Baylgam,00:02:18.320,کیونکہ میں تم سے شادی کرنا چاہتا ہوں۔,8,Because I want to marry you.,6,,
Baylgam,00:03:30.880,خدا نے چاہا۔,3,God has willed.,3,,
Baylgam,00:03:33.040,واہ، آپ بہت خوبصورت لگ رہے ہیں.,7,"Wow, you look so handsome.",5,,
Baylgam,00:03:34.480,چلو,1,Come on,2,,
Baylgam,00:03:35.440,اب اپنی بہن کو سرمہ لگانے کے پیسے دے دو۔,10,now give money to your,5,,
Baylgam,00:03:38.720,"میں پورے 10,000 10,000 روپے لوں گا",7,"I will take complete Rs10,000",5,,
Baylgam,00:03:40.960,؟,1,"10,000?",1,,
Baylgam,00:03:42.320,کیا ہوا؟,2,What happened?,2,,
Baylgam,00:03:45.120,یہ ایک خوشی کا موقع ہے،,6,"It is a happy occasion,",5,,
Baylgam,00:03:46.600,بخل مت کرو،,3,"don’t act miser,",3,,
Baylgam,00:03:47.800,آج اسے 10،000 دے دو،,5,"give her 10,000 today,",4,,
Baylgam,00:03:49.240,اور ویسے,2,and by the way,4,,
Baylgam,00:03:50.480,آپ کو,2,"you will get a lot of such 10,000s",8,,
Baylgam,00:03:53.280,ٹھیک ہے,2,Okay so no matter if you get,7,,
Baylgam,00:03:55.680,یہ بہنوں کا حق ہے۔,5,it is the right of sisters.,6,,
Baylgam,00:03:56.960,بہانے مت بناؤ،,3,"Don’t make excuses,",3,,
Baylgam,00:03:59.040,ٹھیک ہے، ٹھیک ہے،,4,"Okay, okay,",2,,
Baylgam,00:04:00.600,لے لو،,2,"take it,",2,,
Baylgam,00:04:01.600,تم ہمیشہ یاد رکھو گے.,5,you will remember forever.,4,,
Baylgam,00:04:02.680,"10,000، مجھے گننا پڑے گا۔",5,"10,000, I will have to count.",6,,
Baylgam,00:04:04.160,واہ۔,1,Wow.,1,,
Baylgam,00:04:05.920,1 2 3 4 5 6 7 8 9 10!!!,10,1 2 3 4 5 6 7 8 9 10!!!,10,,
Baylgam,00:04:15.320,واہ، واہ، اب,3,"Wow, wow, now",3,,
Baylgam,00:04:16.320,مجھے دے دو، ورنہ تم اسے کھو دو گے،,9,"give it to me, else you will lose it,",9,,
Baylgam,00:04:18.160,شادی کا موقع ہے،,4,"it is the wedding occasion,",5,,
Baylgam,00:04:20.080,تم اسے کہیں گرا دو گے،,6,"you will drop it somewhere,",5,,
Baylgam,00:04:20.760,تم بعد میں مجھ سے لے سکتے ہو۔,8,you can take it from me later.,7,,
Baylgam,00:04:21.920,مجھے ان کی واپسی کی ضرورت ہے۔,7,I need them back.,4,,
Baylgam,00:04:23.080,یہ مجھے دے دو،,4,"Give it to me,",4,,
Baylgam,00:04:25.120,میں یہ سارے,3,I will return all of these,6,,
Baylgam,00:04:27.480,اب دیر نہ کریں،,4,"Now don’t get late,",4,,
Baylgam,00:04:29.280,قاسم صاحب نے کہا دیر نہ کریں،,7,"Mr. Qasim said don’t get late,",6,,
Baylgam,00:04:32.520,جی ہاں، آپ,3,"Yes, yes, you are",4,,
Baylgam,00:04:33.840,اور قاسم صاحب وقت کے بہت پابند ہیں،,8,"and Mr. Qasim is very punctual,",6,,
Baylgam,00:04:37.000,اگر ہمیں دیر ہوئی تو وہ پریشان ہو جائیں گے۔,10,he will get upset if we get late.,8,,
Baylgam,00:04:38.200,چلیں، چلیں۔,2,"Let’s go, let’s go.",4,,
Baylgam,00:10:05.080,کہاں گئے تھے؟,3,Where did you go?,4,,
Baylgam,00:10:09.840,کہیں نہیں،,2,"Nowhere,",1,,
Baylgam,00:10:12.040,کوئی ضروری کام تھا,4,had some important work,4,,
Baylgam,00:10:17.280,کیا پھر وہ اہم,4,Is that important,3,,
Baylgam,00:10:24.200,نہیں،,1,No.,1,,
Baylgam,00:10:32.080,آج پہلی بار,3,"Today, for the first time",5,,
Baylgam,00:10:37.640,میں پورا نہیں کر سکا۔,5,I was unable to fulfill.,5,,
Baylgam,00:10:46.800,میں ناکام رہا۔,3,I failed.,2,,
Baylgam,00:10:50.720,میں خالی ہاتھ واپس آیا۔,5,I came back empty handed.,5,,
Baylgam,00:10:54.640,ٹھیک ہے افنان،,3,"It’s okay Afnan,",3,,
Baylgam,00:10:56.480,کاروبار میں ایسی باتیں ہوتی ہیں،,6,"such things happen in business,",5,,
Baylgam,00:11:06.040,پلیز پریشان نہ ہوں۔,4,please don’t get upset.,4,,
Baylgam,00:11:15.000,آؤ،,1,"Come,",1,,
Baylgam,00:11:15.760,اکٹھے چلیں اور,3,let’s go together and,4,,
Baylgam,00:11:17.800,نہیں، نہیں، میں نہیں آؤں گا۔,6,"No, no, I won’t come.",5,,
Baylgam,00:11:19.800,نہیں افنان، چلو۔,3,"No, Afnan, let’s go.",4,,
Baylgam,00:11:21.320,میں آپ کو بتا رہا ہوں کہ میں,8,I am telling you that I am,7,,
Baylgam,00:11:23.440,افنان، چلو۔,2,"Afnan, let’s go.",3,,
Baylgam,00:12:06.880,کہاں جا رہے ہو؟,4,Where are you going?,4,,
Baylgam,00:12:08.680,قاسم نے,2,Mr. Qasim has given the envelope,6,,
Baylgam,00:12:12.520,لفافہ,1,the envelope seems quite,4,,
Baylgam,00:12:17.640,میں جا کر دیکھتا ہوں کہ,6,let me go and check how,6,,
Baylgam,00:12:20.760,آپ کے ساتھ کیا غلط ہے؟,6,What is wrong with you?,5,,
Baylgam,00:12:22.120,آپ,1,You will check the envelope,5,,
Baylgam,00:12:25.080,برا لگے گا،,3,"It will look bad,",4,,
Baylgam,00:12:27.440,ٹھیک ہے، ایک کام کرو،,5,"Okay fine, do one thing,",5,,
Baylgam,00:12:30.280,میڈم افشین سے کہو کہ الوداعی کا,7,go ask Madam Afsheen,4,,
Baylgam,00:12:31.920,عمل شروع کرو،,3,to start the process,4,,
Baylgam,00:12:32.600,ہمیں دیر ہو رہی ہے۔,5,we are getting late.,4,,
Baylgam,00:16:49.120,آخر کار مچھلی,3,"Finally, the fish has",4,,
Baylgam,00:17:16.480,وہ نرسری شاعری کیا تھی جسے,6,What was that nursery rhyme,5,,
Baylgam,00:17:20.920,مچھلی ایک؟,2,The fish one?,3,,
Baylgam,00:17:25.240,ہاں..,1,yes..,1,,
Baylgam,00:17:27.520,مچھلی پانی کی ملکہ ہے،,5,"fish is the queen of water,",6,,
Baylgam,00:17:31.440,پانی اس کی زندگی ہے، اسے,6,"water is her life,",4,,
Baylgam,00:17:41.840,چھوئے تو,2,"if you touch her,",4,,
Baylgam,00:17:55.920,اسے نکالو گے تو,4,"if you take her out,",5,,
Baylgam,00:18:11.480,ویسے، آپ جانتے ہیں کیا؟,5,"By the way, you know what?",6,,
Baylgam,00:18:13.280,یہاں تک کہ میں,4,Even I used to think as,6,,
Baylgam,00:18:18.400,آج میں اسے سمجھتا ہوں۔,5,"today, I understand it.",4,,
Baylgam,00:18:58.960,اس وقت کون ہے؟,4,Who is it at this time?,6,,
Baylgam,00:19:02.640,یہ کون ہے؟,3,Who is it?,3,,
Baylgam,00:19:05.440,شانی؟,1,Shani?,1,,
Baylgam,00:19:07.480,ابا؟,1,Dad?,1,,
Baylgam,00:19:10.440,میں ابھی واپس آؤں گا، ٹھیک ہے؟,7,"I will be right back, okay?",6,,
Baylgam,00:19:29.360,ہاں ابا؟,2,Yes dad?,2,,
Baylgam,00:19:30.720,یار دراصل,2,"Dude, actually",2,,
Baylgam,00:19:33.360,میں کہنا چاہتا تھا کہ,5,I wanted to say that,5,,
Baylgam,00:19:35.600,شادی کے پیسے کہاں ہیں؟,5,where is the wedding money?,5,,
Baylgam,00:19:38.960,میرے پاس ہے، کیا آپ کو ابھی اس کی ضرورت ہے؟,11,"I have it, do you need it right now?",9,,
Baylgam,00:19:41.160,ہاں لے آؤ۔,3,"Yes, bring it.",3,,
Baylgam,00:19:47.520,ان میں سے ہے نا؟,5,"is amongst them, right?",4,,
Baylgam,00:19:49.600,جاؤ اسے لے آؤ اچھا لڑکا۔  جلدی سے۔,8,"Go bring it, good boy. Quickly.",6,,
Baylgam,00:20:07.480,یہ مسٹر قاسم ایک تھے نا؟,6,"This was Mr. Qasim one, right?",6,,
Baylgam,00:20:09.080,ہاں ابا یہ سب ہیں۔,5,"Yes dad, these are all of them.",7,,
Baylgam,00:20:12.120,یہ سب؟,2,All of it?,3,,
Baylgam,00:20:12.880,ہاں، ابا، یہ سب،,4,"yes, Dad, all of it,",5,,
Baylgam,00:20:14.560,اگر آپ کو,3,let me know if you,5,,
Baylgam,00:20:16.880,دروازہ بند کرو۔,3,Shut the door.,3,,
Baylgam,00:20:20.760,یہ کرو، یہ کرو۔,4,"Do it, do it.",4,,
Baylgam,00:20:54.120,ابا نے سارا موڈ ہی خراب کر دیا۔  جس کا,10,Dad ruined the whole mood.,5,,
Baylgam,00:21:04.720,مطلب بولوں: کیا یہ وقت آکر,6,I mean is this the time to come,8,,
Baylgam,00:21:14.960,میرا مطلب ہے،,3,"I mean,",2,,
Baylgam,00:21:16.240,وہ اپنے بیٹے پر بھروسہ نہیں کرتا، کیا,8,"he doesn’t trust his son,",5,,
Baylgam,00:21:18.160,میں,1,would I spend all the,5,,
Baylgam,00:21:26.560,حد ہے۔,2,It is the limit.,4,,
Baylgam,00:21:28.720,اس نے سارا موڈ ہی خراب کر دیا۔,8,He ruined the whole mood.,5,,
Baylgam,00:21:41.040,بہرحال، بھول جاؤ،,3,"Anyway, forget it,",3,,
Baylgam,00:21:49.040,کچھ بتاؤ,2,tell me something what,4,,
Baylgam,00:22:01.480,تم جانتے ہو,3,Do you know,3,,
Baylgam,00:22:02.800,میں نے کبھی سوچا بھی نہیں تھا کہ,8,I never even thought,4,,
Baylgam,00:24:11.440,رمشا۔,1,Ramsha.,1,,
Baylgam,00:24:16.400,افنان۔,1,Afnan.,1,,
Baylgam,00:24:19.360,بیٹھو۔,1,Have a seat.,3,,
Baylgam,00:24:20.680,ام ہاتھ۔,2,Umm hand.,2,,
